game_started,game_count,dayofweek,comp,round,venue,result,team,opponent,position,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,Name,games_szn,minutes_szn,gk_saves_szn,clearances_szn,tackles_szn,assisted_shots_szn,fouled_szn,shots_szn,crosses_szn,shots_on_target_szn,passes_szn,interceptions_szn,fouls_szn,goals_szn,assists_szn,cards_yellow_szn,game_count_szn,player_name,name_prev_yr,same_team_prev_yr,same_league_prev_yr,gk_saves_prev_yr,games_prev_yr,minutes_prev_yr,goals_prev_yr,assists_prev_yr,cards_yellow_prev_yr,passes_prev_yr,assisted_shots_prev_yr,tackles_prev_yr,interceptions_prev_yr,clearances_prev_yr,fouls_prev_yr,fouled_prev_yr,team_prev_yr,crosses_prev_yr,shots_prev_yr,shots_on_target_prev_yr,games,gk_saves,clearances,assisted_shots,fouled,crosses,fouls
N,7,Sat,Premier League,Matchweek 17,Home,D 2-2,Manchester City,Crystal Palace,DM,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,Match Report,John Stones,0.0,61.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,33.833333333333336,0.5,0.0,0.0,0.0,0.16666666666666666,3.5,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
Y,8,Wed,Premier League,Matchweek 19,Away,W 3-1,Manchester City,Everton,CB,42,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,38,41,92.7,2,25,1,0,0,Match Report,John Stones,0.0,52.857142857142854,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,29.142857142857142,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,4.0,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
Y,9,Wed,Premier League,Matchweek 22,Home,W 3-1,Manchester City,Burnley,CB,90,0,0,0,0,0,0,0,0,111,0,0,2,0.0,0.0,0.0,0,0,98,107,91.6,5,59,0,0,0,Match Report,John Stones,0.0,51.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,30.625,0.375,0.0,0.0,0.0,0.125,4.5,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
Y,10,Sat,Premier League,Matchweek 24,Home,W 2-0,Manchester City,Everton,"RB,CB",90,0,0,0,0,0,0,0,0,102,0,2,0,0.0,0.0,0.0,4,0,92,96,95.8,11,77,2,0,0,Match Report,John Stones,0.0,55.77777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,39.111111111111114,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,5.0,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
Y,11,Tue,Premier League,Matchweek 18,Home,W 1-0,Manchester City,Brentford,CB,90,0,0,0,0,2,1,1,0,77,0,2,0,0.2,0.2,0.0,4,0,67,70,95.7,7,55,4,0,0,Match Report,John Stones,0.0,59.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,44.8,0.5,0.0,0.0,0.0,0.1,5.5,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
Y,12,Sat,Premier League,Matchweek 26,Away,W 1-0,Manchester City,Bournemouth,DM,90,0,0,0,0,0,0,0,0,57,0,1,0,0.0,0.0,0.0,3,0,46,54,85.2,4,41,3,1,0,Match Report,John Stones,0.0,62.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,47.09090909090909,0.6363636363636364,0.0,0.0,0.0,0.18181818181818182,6.0,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
Y,13,Sun,Premier League,Matchweek 27,Home,W 3-1,Manchester City,Manchester Utd,DM,90,0,0,0,0,1,0,0,0,78,0,0,0,0.0,0.0,0.0,4,0,69,75,92.0,11,57,1,0,0,Match Report,John Stones,0.0,64.33333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,47.666666666666664,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,6.5,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
Y,14,Sun,Premier League,Matchweek 28,Away,D 1-1,Manchester City,Liverpool,DM,90,1,0,0,0,1,1,0,0,60,0,1,2,0.8,0.8,0.0,1,0,43,52,82.7,1,31,0,1,1,Match Report,John Stones,0.0,66.3076923076923,0.0,0.0,0.15384615384615385,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,49.76923076923077,0.6153846153846154,0.0,0.0,0.0,0.15384615384615385,7.0,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
Y,15,Sat,Premier League,Matchweek 32,Away,W 4-2,Manchester City,Crystal Palace,RB,90,0,0,0,0,0,0,0,0,116,0,1,0,0.0,0.0,0.0,2,0,108,112,96.4,7,95,1,1,0,Match Report,John Stones,0.0,68.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,49.92857142857143,0.6428571428571429,0.0,0.07142857142857142,0.0,0.14285714285714285,7.5,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
N,16,Sat,Premier League,Matchweek 36,Home,W 5-1,Manchester City,Wolves,CB,22,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,26,28,92.9,0,17,0,0,0,Match Report,John Stones,0.0,69.46666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,54.06666666666667,0.6666666666666666,0.0,0.06666666666666667,0.0,0.13333333333333333,8.0,John Stones,John Stones,True,False,0.0,1.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,67.95652173913044,0.34782608695652173,1.0,0.391304347826087,1.7391304347826086,0.43478260869565216,0.34782608695652173,0.0,0.0,0.4782608695652174,0.0,,,,,,,
N,1,Sun,Premier League,Matchweek 4,Away,L 1-3,Manchester Utd,Arsenal,CB,7,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,Match Report,Jonny Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,2,Sat,Premier League,Matchweek 6,Away,W 1-0,Manchester Utd,Burnley,CB,88,0,1,0,0,0,0,0,0,79,0,1,0,0.0,0.0,0.1,1,1,59,67,88.1,3,40,0,0,0,Match Report,Jonny Evans,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,3,Sat,Premier League,Matchweek 8,Home,W 2-1,Manchester Utd,Brentford,CB,90,0,0,0,0,0,0,0,0,58,1,1,1,0.0,0.0,0.0,1,0,48,54,88.9,3,29,0,0,0,Match Report,Jonny Evans,0.0,47.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,34.5,0.5,0.0,0.0,0.5,0.0,1.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,4,Sat,Premier League,Matchweek 9,Away,W 2-1,Manchester Utd,Sheffield Utd,CB,83,0,0,0,0,0,0,1,0,66,1,1,0,0.0,0.0,0.0,2,0,47,56,83.9,3,45,1,0,0,Match Report,Jonny Evans,0.0,61.666666666666664,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,41.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,2.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,5,Sun,Premier League,Matchweek 10,Home,L 0-3,Manchester Utd,Manchester City,CB,90,0,0,0,0,0,0,0,0,68,0,0,0,0.0,0.0,0.0,0,0,54,63,85.7,1,42,0,0,0,Match Report,Jonny Evans,0.0,67.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,44.75,0.75,0.0,0.0,0.25,0.25,2.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,6,Sat,Premier League,Matchweek 11,Away,W 1-0,Manchester Utd,Fulham,CB,90,0,0,0,0,1,0,0,0,59,1,0,1,0.1,0.1,0.0,0,0,40,49,81.6,2,34,0,0,0,Match Report,Jonny Evans,0.0,71.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,48.4,0.6,0.0,0.0,0.2,0.2,3.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
N,7,Wed,Premier League,Matchweek 15,Home,W 2-1,Manchester Utd,Chelsea,LW,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,Match Report,Jonny Evans,0.0,74.66666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,48.5,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,3.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
N,8,Sat,Premier League,Matchweek 16,Home,L 0-3,Manchester Utd,Bournemouth,CB,12,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,17,19,89.5,1,12,0,0,0,Match Report,Jonny Evans,0.0,64.14285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,41.714285714285715,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,4.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,9,Sun,Premier League,Matchweek 17,Away,D 0-0,Manchester Utd,Liverpool,CB,90,0,0,0,0,0,0,0,0,32,1,0,3,0.0,0.0,0.0,0,0,17,22,77.3,0,11,0,1,0,Match Report,Jonny Evans,0.0,57.625,0.0,0.0,0.5,0.0,0.0,0.125,0.0,0.0,38.875,0.375,0.0,0.0,0.125,0.125,4.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,10,Sat,Premier League,Matchweek 18,Away,L 0-2,Manchester Utd,West Ham,CB,90,0,0,0,0,0,0,1,0,94,1,0,0,0.0,0.0,0.0,0,0,76,87,87.4,8,64,2,0,0,Match Report,Jonny Evans,0.0,61.22222222222222,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,37.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,5.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,11,Tue,Premier League,Matchweek 19,Home,W 3-2,Manchester Utd,Aston Villa,CB,90,0,0,0,0,0,0,0,0,49,0,4,4,0.0,0.0,0.0,1,0,35,39,89.7,1,32,2,0,0,Match Report,Jonny Evans,0.0,64.1,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,42.0,0.3,0.0,0.0,0.1,0.2,5.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,12,Sat,Premier League,Matchweek 20,Away,L 1-2,Manchester Utd,Nott'ham Forest,CB,90,0,0,0,0,0,0,0,0,71,0,2,0,0.0,0.0,0.0,1,0,56,64,87.5,6,35,0,2,2,Match Report,Jonny Evans,0.0,66.45454545454545,0.0,0.0,0.5454545454545454,0.0,0.0,0.09090909090909091,0.0,0.0,41.72727272727273,0.6363636363636364,0.0,0.0,0.09090909090909091,0.18181818181818182,6.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,13,Sun,Premier League,Matchweek 21,Home,D 2-2,Manchester Utd,Tottenham,CB,62,0,0,0,0,0,0,0,0,35,2,2,2,0.0,0.0,0.0,0,0,18,21,85.7,0,12,0,0,0,Match Report,Jonny Evans,0.0,68.41666666666667,0.0,0.0,0.5,0.0,0.0,0.08333333333333333,0.0,0.0,43.583333333333336,0.75,0.0,0.0,0.08333333333333333,0.16666666666666666,6.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
N,14,Thu,Premier League,Matchweek 22,Away,W 4-3,Manchester Utd,Wolves,RW,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.7,0,0,2,2,100.0,0,3,0,0,0,Match Report,Jonny Evans,0.0,67.92307692307692,0.0,0.0,0.6153846153846154,0.0,0.0,0.07692307692307693,0.0,0.0,41.84615384615385,0.8461538461538461,0.0,0.0,0.07692307692307693,0.15384615384615385,7.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
N,15,Sun,Premier League,Matchweek 24,Away,W 2-1,Manchester Utd,Aston Villa,FW,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report,Jonny Evans,0.0,63.142857142857146,0.0,0.0,0.5714285714285714,0.0,0.0,0.07142857142857142,0.0,0.0,39.0,0.7857142857142857,0.0,0.0,0.07142857142857142,0.14285714285714285,7.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
N,16,Sun,Premier League,Matchweek 25,Away,W 2-1,Manchester Utd,Luton Town,CB,45,0,0,0,0,0,0,0,0,34,1,2,1,0.0,0.0,0.0,1,0,16,19,84.2,0,10,0,0,0,Match Report,Jonny Evans,0.0,59.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,36.4,0.7333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,8.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,17,Sun,Premier League,Matchweek 27,Away,L 1-3,Manchester Utd,Manchester City,CB,68,0,0,0,0,0,0,0,0,29,3,2,3,0.0,0.0,0.0,1,0,12,15,80.0,1,15,0,1,1,Match Report,Jonny Evans,0.0,58.125,0.0,0.0,0.5625,0.0,0.0,0.0625,0.0,0.0,35.3125,0.8125,0.0,0.0,0.0625,0.125,8.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,18,Sat,Premier League,Matchweek 28,Home,W 2-0,Manchester Utd,Everton,CB,88,0,0,0,0,0,0,0,0,61,0,2,4,0.0,0.0,0.3,1,0,42,48,87.5,3,37,0,2,1,Match Report,Jonny Evans,0.0,58.705882352941174,0.0,0.0,0.7058823529411765,0.0,0.0,0.058823529411764705,0.0,0.0,34.11764705882353,0.8823529411764706,0.0,0.0,0.058823529411764705,0.11764705882352941,9.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
N,19,Thu,Premier League,Matchweek 31,Away,L 3-4,Manchester Utd,Chelsea,CB,20,0,0,0,0,0,0,0,0,9,0,1,3,0.0,0.0,0.0,0,0,4,4,100.0,0,4,0,0,0,Match Report,Jonny Evans,0.0,60.333333333333336,0.0,0.0,0.6666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,34.888888888888886,0.9444444444444444,0.0,0.0,0.05555555555555555,0.1111111111111111,9.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,20,Mon,Premier League,Matchweek 36,Away,L 0-4,Manchester Utd,Crystal Palace,CB,90,0,0,0,0,0,0,0,0,107,8,0,1,0.0,0.0,0.0,0,0,88,93,94.6,3,59,0,1,0,Match Report,Jonny Evans,0.0,58.21052631578947,0.0,0.0,0.631578947368421,0.0,0.0,0.05263157894736842,0.0,0.0,33.26315789473684,0.9473684210526315,0.0,0.0,0.05263157894736842,0.10526315789473684,10.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,21,Sun,Premier League,Matchweek 37,Home,L 0-1,Manchester Utd,Arsenal,CB,74,0,0,0,0,0,0,0,0,70,0,1,2,0.0,0.0,0.0,1,0,54,63,85.7,2,46,1,0,0,Match Report,Jonny Evans,0.0,59.8,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,36.25,0.9,0.0,0.0,0.05,0.1,10.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,22,Wed,Premier League,Matchweek 34,Home,W 3-2,Manchester Utd,Newcastle Utd,CB,90,0,0,0,0,0,0,0,0,32,0,4,0,0.0,0.0,0.0,0,0,24,25,96.0,0,24,1,0,0,Match Report,Jonny Evans,0.0,60.476190476190474,0.0,0.0,0.9523809523809523,0.0,0.0,0.047619047619047616,0.0,0.0,37.523809523809526,0.9047619047619048,0.0,0.0,0.047619047619047616,0.09523809523809523,11.0,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
N,23,Sun,Premier League,Matchweek 38,Away,W 2-0,Manchester Utd,Brighton,CB,32,0,0,0,0,0,0,0,0,22,2,0,0,0.0,0.0,0.0,1,1,17,19,89.5,0,12,0,0,0,Match Report,Jonny Evans,0.0,61.81818181818182,0.0,0.0,0.9090909090909091,0.0,0.0,0.045454545454545456,0.0,0.0,36.95454545454545,1.0454545454545454,0.0,0.0,0.045454545454545456,0.09090909090909091,11.5,Jonny Evans,Jonny Evans,False,False,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,60.69230769230769,0.07692307692307693,1.0,1.3846153846153846,3.923076923076923,0.6923076923076923,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,,,,,,,
Y,1,Sat,Premier League,Matchweek 1,Away,W 1-0,Crystal Palace,Sheffield Utd,RW,90,0,1,0,0,2,1,0,0,61,1,1,4,0.1,0.1,0.7,4,1,34,46,73.9,1,38,4,4,1,Match Report,Jordan Ayew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Ayew,Jordan Ayew,True,False,0.0,1.0,0.0,0.10526315789473684,0.07894736842105263,0.13157894736842105,23.026315789473685,0.8157894736842105,1.736842105263158,0.39473684210526316,0.8157894736842105,1.263157894736842,2.3684210526315788,0.0,0.0,0.8421052631578947,0.0,,,,,,,
Y,2,Mon,Premier League,Matchweek 2,Home,L 0-1,Crystal Palace,Arsenal,RW,90,0,0,0,0,3,0,1,0,37,2,0,0,0.1,0.1,0.0,3,0,17,23,73.9,2,22,4,6,1,Match Report,Jordan Ayew,0.0,90.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,46.0,1.0,0.0,0.0,1.0,0.0,1.0,Jordan Ayew,Jordan Ayew,True,False,0.0,1.0,0.0,0.10526315789473684,0.07894736842105263,0.13157894736842105,23.026315789473685,0.8157894736842105,1.736842105263158,0.39473684210526316,0.8157894736842105,1.263157894736842,2.3684210526315788,0.0,0.0,0.8421052631578947,0.0,,,,,,,
Y,3,Sat,Premier League,Matchweek 3,Away,D 1-1,Crystal Palace,Brentford,RW,90,0,1,0,0,5,1,0,0,54,2,0,0,0.2,0.2,0.1,6,1,29,35,82.9,2,40,5,7,4,Match Report,Jordan Ayew,0.0,90.0,0.0,0.0,1.5,0.0,0.0,2.5,0.0,0.5,34.5,0.5,0.0,0.0,0.5,0.5,1.5,Jordan Ayew,Jordan Ayew,True,False,0.0,1.0,0.0,0.10526315789473684,0.07894736842105263,0.13157894736842105,23.026315789473685,0.8157894736842105,1.736842105263158,0.39473684210526316,0.8157894736842105,1.263157894736842,2.3684210526315788,0.0,0.0,0.8421052631578947,0.0,,,,,,,
Y,4,Sun,Premier League,Matchweek 4,Home,W 3-2,Crystal Palace,Wolves,RW,90,0,0,0,0,2,1,0,0,55,6,1,0,0.5,0.5,0.2,3,0,24,37,64.9,3,40,0,4,0,Match Report,Jordan Ayew,0.0,90.0,0.0,0.0,1.6666666666666667,0.0,0.0,3.3333333333333335,0.0,0.6666666666666666,34.666666666666664,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,Jordan Ayew,Jordan Ayew,True,False,0.0,1.0,0.0,0.10526315789473684,0.07894736842105263,0.13157894736842105,23.026315789473685,0.8157894736842105,1.736842105263158,0.39473684210526316,0.8157894736842105,1.263157894736842,2.3684210526315788,0.0,0.0,0.8421052631578947,0.0,,,,,,,
Y,5,Sat,Premier League,Matchweek 5,Away,L 1-3,Crystal Palace,Aston Villa,RM,24,0,0,0,0,0,0,0,0,8,1,1,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,1,0,Match Report,Jordan Ayew,0.0,90.0,0.0,0.0,2.75,0.0,0.0,3.0,0.0,0.75,35.25,0.5,0.0,0.0,0.5,0.25,2.5,Jordan Ayew,Jordan Ayew,True,False,0.0,1.0,0.0,0.10526315789473684,0.07894736842105263,0.13157894736842105,23.026315789473685,0.8157894736842105,1.736842105263158,0.39473684210526316,0.8157894736842105,1.263157894736842,2.3684210526315788,0.0,0.0,0.8421052631578947,0.0,,,,,,,
Y,6,Sat,Premier League,Matchweek 6,Home,D 0-0,Crystal Palace,Fulham,RW,90,0,0,0,0,0,0,1,0,54,2,0,1,0.0,0.0,0.0,1,0,31,48,64.6,3,34,4,2,2,Match Report,Jordan Ayew,0.0,76.8,0.0,0.0,2.4,0.0,0.0,2.4,0.0,0.6,28.6,0.6,0.0,0.0,0.4,0.2,3.0,Jordan Ayew,Jordan Ayew,True,False,0.0,1.0,0.0,0.10526315789473684,0.07894736842105263,0.13157894736842105,23.026315789473685,0.8157894736842105,1.736842105263158,0.39473684210526316,0.8157894736842105,1.263157894736842,2.3684210526315788,0.0,0.0,0.8421052631578947,0.0,,,,,,,
